timestamp,Starboard Thermal Radiator Rotating Joint (TRRJ) Position [°],Loop A (Stbd) Pump Flowrate [kg/hr],Loop A (Stbd) PM Out Press [kPa],Loop A (Stbd) PM Out Temp [°C]
1751616960,24.78881,3371.6665,1943.16321,3.95199
1751617020,24.7998,3385.11353,1943.16321,3.95199
1751617080,24.7998,3371.6665,1943.16321,3.88942
1751617140,24.7998,3385.11353,1943.16321,3.88942
1751617200,24.78881,3371.6665,1941.05066,3.95199
1751617260,24.78881,3385.11353,1941.05066,3.95199
1751617320,24.7998,3371.6665,1938.93799,3.95199
1751617380,24.7998,3371.6665,1936.82544,3.88942
1751617440,24.78881,3358.21924,1936.82544,3.88942
1751617500,24.78881,3358.21924,1934.71289,3.82685
1751617560,24.79431,3371.6665,1934.71289,3.76427
1751617620,24.7998,3371.6665,1932.60034,3.57656
1751617680,24.78881,3371.6665,1932.60034,3.51399
1751617740,24.7998,3371.6665,1930.48779,3.45141
1751617800,24.78881,3371.6665,1930.48779,3.57656
1751617860,24.78881,3371.6665,1928.37524,3.63913
1751617920,24.7998,3371.6665,1928.37524,3.57656
1751617980,24.78881,3358.21924,1926.2627,3.63913
1751618040,24.7998,3385.11353,1926.2627,3.57656
1751618100,24.7998,3358.21924,1926.2627,3.57656
1751618160,24.7998,3358.21924,1926.2627,3.51399
1751618220,24.7998,3371.6665,1926.2627,3.63913
1751618280,24.78881,3358.21924,1924.15015,3.57656
1751618340,24.7998,3385.11353,1924.15015,3.57656
1751618400,24.78881,3385.11353,1922.0376,3.57656
1751618460,24.7998,3371.6665,1922.0376,3.57656
1751618520,24.7998,3371.6665,1922.0376,3.57656
1751618580,24.78881,3358.21924,1922.0376,3.51399
1751618640,24.79431,3358.21924,1919.92505,3.57656
1751618700,24.7998,3358.21924,1922.0376,3.57656
1751618760,24.7998,3371.6665,1919.92505,3.57656
1751618820,24.7998,3371.6665,1922.0376,3.57656
1751618880,24.7998,3371.6665,1922.0376,3.63913
1751618940,24.7998,3358.21924,1922.0376,3.57656
1751619000,24.7998,3385.11353,1922.0376,3.57656
1751619060,24.7998,3385.11353,1922.0376,3.57656
1751619120,24.7998,3371.6665,1922.0376,3.57656
1751619180,24.7998,3358.21924,1922.0376,3.57656
1751619240,24.7998,3371.6665,1924.15015,3.57656
1751619300,24.79431,3358.21924,1924.15015,3.57656
1751619360,24.79431,3371.6665,1924.15015,3.63913
1751619420,24.79431,3358.21924,1926.2627,3.63913
1751619480,24.7998,3371.6665,1924.15015,3.63913
1751619540,24.7998,3371.6665,1926.2627,3.7017
1751619600,24.7998,3358.21924,1928.37524,3.7017
1751619660,24.7998,3371.6665,1930.48779,3.76427
1751619720,24.7998,3371.6665,1930.48779,3.82685
1751619780,24.7998,3371.6665,1932.60034,3.88942
1751619840,24.7998,3358.21924,1932.60034,3.95199
1751619900,24.7998,3371.6665,1934.71289,4.13971
1751619960,24.7998,3358.21924,1934.71289,3.88942
1751620020,24.79431,3358.21924,1936.82544,3.88942
1751620080,24.7998,3385.11353,1936.82544,4.01456
1751620140,24.7998,3371.6665,1936.82544,3.95199
1751620200,24.7998,3371.6665,1938.93799,4.01456
1751620260,24.7998,3358.21924,1938.93799,3.95199
1751620320,24.7998,3358.21924,1941.05066,4.01456
1751620380,24.7998,3358.21924,1943.16321,4.01456
1751620440,24.78881,3371.6665,1943.16321,3.88942
1751620500,24.7998,3358.21924,1943.16321,3.95199
1751620560,24.7998,3358.21924,1945.27576,3.95199
1751620620,24.78881,3371.6665,1943.16321,4.07714
1751620680,24.7998,3358.21924,1945.27576,3.88942
1751620740,24.79431,3358.21924,1945.27576,3.88942
1751620800,24.79431,3371.6665,1945.27576,3.95199
1751620860,24.7998,3358.21924,1943.16321,3.95199
1751620920,24.78881,3358.21924,1943.16321,3.95199
1751620980,24.7998,3371.6665,1943.16321,3.95199
1751621040,24.7998,3358.21924,1943.16321,3.95199
1751621100,24.7998,3371.6665,1943.16321,3.95199
1751621160,24.7998,3385.11353,1943.16321,3.95199
1751621220,24.78881,3385.11353,1943.16321,3.88942
1751621280,24.78881,3385.11353,1943.16321,3.88942
1751621340,24.7998,3385.11353,1941.05066,3.82685
1751621400,24.7998,3371.6665,1941.05066,3.82685
1751621460,24.7998,3358.21924,1941.05066,3.76427
1751621520,24.7998,3358.21924,1941.05066,3.76427
1751621580,24.78881,3371.6665,1943.16321,3.76427
1751621640,24.78881,3385.11353,1943.16321,3.7017
1751621700,24.7998,3371.6665,1943.16321,3.76427
1751621760,24.78881,3371.6665,1943.16321,3.76427
1751621820,24.79431,3371.6665,1943.16321,3.76427
1751621880,24.78881,3385.11353,1945.27576,3.76427
1751621940,24.78881,3358.21924,1943.16321,3.82685
1751622000,24.7998,3385.11353,1943.16321,3.82685
1751622060,24.7998,3385.11353,1943.16321,3.88942
1751622120,24.7998,3371.6665,1943.16321,3.88942
1751622180,24.7998,3358.21924,1943.16321,3.88942
1751622240,24.7998,3371.6665,1945.27576,3.95199
1751622300,24.7998,3371.6665,1943.16321,3.95199
1751622360,24.7998,3358.21924,1943.16321,3.76427
1751622420,24.7998,3385.11353,1943.16321,3.76427
1751622480,24.78881,3371.6665,1943.16321,3.76427
1751622540,24.78881,3385.11353,1943.16321,3.76427
1751622600,24.78881,3371.6665,1941.05066,3.82685
1751622660,24.7998,3371.6665,1941.05066,3.82685
1751622720,24.78881,3371.6665,1941.05066,3.88942
1751622780,24.7998,3385.11353,1938.93799,3.88942
1751622840,24.78881,3371.6665,1938.93799,3.88942
1751622900,24.79431,3385.11353,1936.82544,3.88942
1751622960,24.79431,3371.6665,1936.82544,3.82685
1751623020,24.7998,3358.21924,1934.71289,3.76427
1751623080,24.79431,3371.6665,1932.60034,3.63913
1751623140,24.78881,3385.11353,1930.48779,3.57656
1751623200,24.7998,3358.21924,1932.60034,3.51399
1751623260,24.78881,3385.11353,1930.48779,3.57656
1751623320,24.78881,3371.6665,1930.48779,3.51399
1751623380,24.7998,3371.6665,1928.37524,3.51399
1751623440,24.7998,3371.6665,1928.37524,3.51399
1751623500,24.78881,3371.6665,1926.2627,3.51399
1751623560,24.7998,3371.6665,1926.2627,3.57656
1751623620,24.78881,3385.11353,1926.2627,3.57656
1751623680,24.7998,3371.6665,1924.15015,3.57656
1751623740,24.79431,3371.6665,1924.15015,3.63913
1751623800,24.7998,3371.6665,1924.15015,3.63913
1751623860,24.7998,3371.6665,1922.0376,3.63913
1751623920,24.7998,3358.21924,1922.0376,3.57656
1751623980,24.7998,3385.11353,1919.92505,3.63913
1751624040,24.79431,3385.11353,1919.92505,3.57656
1751624100,24.7998,3385.11353,1919.92505,3.57656
1751624160,24.7998,3358.21924,1919.92505,3.57656
1751624220,24.7998,3385.11353,1917.8125,3.57656
1751624280,24.7998,3358.21924,1917.8125,3.57656
1751624340,24.7998,3371.6665,1917.8125,3.63913
1751624400,24.7998,3385.11353,1917.8125,3.57656
1751624460,24.7998,3385.11353,1917.8125,3.57656
1751624520,24.79431,3385.11353,1917.8125,3.57656
1751624580,24.79431,3358.21924,1917.8125,3.57656
1751624640,24.79431,3371.6665,1919.92505,3.57656
1751624700,24.7998,3358.21924,1917.8125,3.57656
1751624760,24.7998,3358.21924,1917.8125,3.57656
1751624820,24.7998,3385.11353,1919.92505,3.63913
1751624880,24.7998,3358.21924,1919.92505,3.63913
1751624940,24.7998,3344.77222,1922.0376,3.63913
1751625000,24.7998,3358.21924,1919.92505,3.63913
1751625060,24.7998,3358.21924,1922.0376,3.63913
1751625120,24.7998,3358.21924,1924.15015,3.7017
1751625180,24.7998,3371.6665,1924.15015,3.76427
1751625240,24.7998,3344.77222,1924.15015,3.82685
1751625300,24.7998,3371.6665,1926.2627,3.88942
1751625360,24.79431,3371.6665,1926.2627,3.88942
1751625420,24.79431,3371.6665,1928.37524,3.95199
1751625480,24.7998,3371.6665,1928.37524,3.95199
1751625540,24.7998,3358.21924,1930.48779,4.01456
1751625600,24.7998,3371.6665,1930.48779,4.01456
1751625660,24.7998,3358.21924,1930.48779,4.01456
1751625720,24.7998,3371.6665,1930.48779,4.01456
1751625780,24.80529,3385.11353,1932.60034,4.01456
1751625840,24.7998,3358.21924,1932.60034,3.88942
1751625900,24.79431,3371.6665,1934.71289,3.95199
1751625960,24.7998,3371.6665,1934.71289,3.95199
1751626020,24.7998,3358.21924,1934.71289,4.01456
1751626080,24.7998,3371.6665,1936.82544,4.01456
1751626140,24.7998,3371.6665,1936.82544,3.95199
1751626200,24.78881,3385.11353,1936.82544,3.88942
1751626260,24.7998,3358.21924,1936.82544,3.95199
1751626320,24.7998,3344.77222,1936.82544,3.95199
1751626380,24.79431,3371.6665,1938.93799,4.01456
1751626440,24.79431,3371.6665,1936.82544,3.95199
1751626500,24.78881,3385.11353,1936.82544,3.95199
1751626560,24.79431,3371.6665,1936.82544,3.95199
1751626620,24.7998,3371.6665,1936.82544,4.01456
1751626680,24.79431,3358.21924,1934.71289,3.95199
1751626740,24.78881,3358.21924,1936.82544,3.95199
1751626800,24.7998,3358.21924,1936.82544,3.95199
1751626860,24.7998,3358.21924,1936.82544,3.95199
1751626920,24.78881,3385.11353,1934.71289,3.88942
1751626980,24.78881,3358.21924,1936.82544,3.88942
1751627040,24.7998,3371.6665,1936.82544,3.82685
1751627100,24.79431,3371.6665,1936.82544,3.82685
1751627160,24.78881,3385.11353,1936.82544,3.76427
1751627220,24.7998,3385.11353,1936.82544,3.82685
1751627280,24.7998,3371.6665,1936.82544,3.82685
1751627340,24.7998,3371.6665,1938.93799,3.76427
1751627400,24.78881,3371.6665,1938.93799,3.76427
1751627460,24.7998,3358.21924,1938.93799,3.76427
1751627520,24.79431,3358.21924,1938.93799,3.76427
1751627580,24.78881,3371.6665,1938.93799,3.82685
1751627640,24.78881,3385.11353,1941.05066,3.82685
1751627700,24.7998,3371.6665,1938.93799,3.88942
1751627760,24.7998,3385.11353,1941.05066,3.88942
1751627820,24.7998,3371.6665,1938.93799,3.95199
1751627880,24.7998,3358.21924,1941.05066,3.95199
1751627940,24.7998,3371.6665,1941.05066,4.01456
1751628000,24.7998,3371.6665,1941.05066,4.01456
1751628060,24.78881,3344.77222,1941.05066,3.88942
1751628120,24.7998,3358.21924,1941.05066,3.88942
1751628180,24.7998,3385.11353,1941.05066,3.88942
1751628240,24.78881,3371.6665,1938.93799,3.88942
1751628300,24.78881,3371.6665,1938.93799,3.88942
1751628360,24.7998,3385.11353,1938.93799,3.95199
1751628420,24.7998,3385.11353,1936.82544,3.95199
1751628480,24.78881,3385.11353,1934.71289,3.95199
1751628540,24.78881,3371.6665,1934.71289,3.88942
1751628600,24.7998,3385.11353,1932.60034,3.88942
1751628660,24.79431,3385.11353,1930.48779,3.82685
1751628720,24.78881,3385.11353,1930.48779,3.76427
1751628780,24.7998,3358.21924,1926.2627,3.63913
1751628840,24.7998,3371.6665,1926.2627,3.51399
1751628900,24.7998,3371.6665,1924.15015,3.51399
1751628960,24.7998,3385.11353,1924.15015,3.51399
1751629020,24.7998,3371.6665,1924.15015,3.57656
1751629080,24.79431,3385.11353,1924.15015,3.57656
1751629140,24.7998,3371.6665,1919.92505,3.63913
1751629200,24.7998,3358.21924,1922.0376,3.57656
1751629260,24.7998,3358.21924,1919.92505,3.51399
1751629320,24.7998,3371.6665,1917.8125,3.57656
1751629380,24.79431,3371.6665,1917.8125,3.57656
1751629440,24.79431,3358.21924,1917.8125,3.57656
1751629500,24.79431,3371.6665,1917.8125,3.57656
1751629560,24.7998,3371.6665,1915.69995,3.57656
1751629620,24.7998,3358.21924,1915.69995,3.57656
1751629680,24.7998,3358.21924,1915.69995,3.57656
1751629740,24.7998,3358.21924,1915.69995,3.57656
1751629800,24.7998,3385.11353,1915.69995,3.7017
1751629860,24.7998,3385.11353,1913.5874,3.7017
1751629920,24.7998,3331.32495,1913.5874,3.7017
1751629980,24.7998,3371.6665,1913.5874,3.7017
1751630040,24.7998,3344.77222,1915.69995,3.63913
1751630100,24.7998,3371.6665,1915.69995,3.63913
1751630160,24.7998,3371.6665,1915.69995,3.57656
1751630220,24.79431,3385.11353,1913.5874,3.57656
1751630280,24.79431,3371.6665,1915.69995,3.51399
1751630340,24.79431,3371.6665,1915.69995,3.51399
1751630400,24.79431,3358.21924,1915.69995,3.57656
1751630460,24.78881,3371.6665,1917.8125,3.57656
1751630520,24.78881,3358.21924,1917.8125,3.57656
1751630580,24.78881,3371.6665,1919.92505,3.63913
1751630640,24.7998,3371.6665,1919.92505,3.63913
1751630700,24.7998,3358.21924,1919.92505,3.7017
1751630760,24.7998,3371.6665,1922.0376,3.76427
1751630820,24.7998,3385.11353,1922.0376,3.76427
1751630880,24.7998,3358.21924,1922.0376,3.82685
1751630940,24.7998,3371.6665,1924.15015,3.88942
1751631000,24.7998,3344.77222,1924.15015,3.95199
1751631060,24.7998,3344.77222,1926.2627,4.01456
1751631120,24.7998,3358.21924,1926.2627,4.01456
1751631180,24.7998,3358.21924,1928.37524,3.95199
1751631240,24.7998,3358.21924,1928.37524,4.01456
1751631300,24.7998,3344.77222,1928.37524,3.95199
1751631360,24.7998,3358.21924,1930.48779,3.95199
1751631420,24.7998,3385.11353,1930.48779,3.95199
1751631480,24.7998,3371.6665,1930.48779,3.88942
1751631540,24.7998,3371.6665,1932.60034,3.95199
1751631600,24.7998,3371.6665,1932.60034,3.95199
1751631660,24.78881,3358.21924,1934.71289,4.01456
1751631720,24.7998,3385.11353,1934.71289,4.01456
1751631780,24.79431,3358.21924,1932.60034,3.88942
1751631840,24.78881,3358.21924,1934.71289,3.88942
1751631900,24.7998,3371.6665,1934.71289,3.88942
1751631960,24.7998,3385.11353,1934.71289,3.95199
1751632020,24.79431,3358.21924,1936.82544,4.01456
1751632080,24.7998,3371.6665,1934.71289,3.82685
1751632140,24.7998,3371.6665,1934.71289,3.82685
1751632200,24.79431,3385.11353,1934.71289,3.76427
1751632260,24.7998,3385.11353,1934.71289,3.82685
1751632320,24.80529,3358.21924,1934.71289,3.82685
1751632380,24.78881,3371.6665,1934.71289,3.76427
1751632440,24.79431,3371.6665,1934.71289,3.82685
1751632500,24.78881,3385.11353,1934.71289,3.76427
1751632560,24.78881,3371.6665,1934.71289,3.82685
1751632620,24.78881,3371.6665,1934.71289,3.82685
1751632680,24.78881,3371.6665,1934.71289,3.82685
1751632740,24.78881,3371.6665,1934.71289,3.82685
1751632800,24.78881,3371.6665,1934.71289,3.82685
1751632860,24.78881,3371.6665,1934.71289,3.82685
1751632920,24.78881,3371.6665,1934.71289,3.82685
1751632980,24.78881,3371.6665,1934.71289,3.82685
1751633040,24.78881,3371.6665,1934.71289,3.82685
1751633100,24.78881,3371.6665,1934.71289,3.82685
1751633160,24.78881,3371.6665,1934.71289,3.82685
1751633220,24.7998,3371.6665,1936.82544,3.82685
1751633280,24.79431,3371.6665,1936.82544,3.82685
1751633340,24.7998,3385.11353,1936.82544,3.82685
1751633400,24.79431,3371.6665,1938.93799,3.88942
1751633460,24.79431,3371.6665,1938.93799,3.88942
1751633520,24.7998,3358.21924,1938.93799,3.88942
1751633580,24.78881,3371.6665,1938.93799,3.95199
1751633640,24.78881,3385.11353,1938.93799,3.95199
1751633700,24.7998,3358.21924,1938.93799,3.95199
1751633760,24.7998,3371.6665,1938.93799,3.95199
1751633820,24.78881,3385.11353,1938.93799,3.95199
1751633880,24.78881,3358.21924,1936.82544,3.95199
1751633940,24.7998,3385.11353,1936.82544,3.95199
1751634000,24.7998,3385.11353,1934.71289,4.01456
1751634060,24.80529,3358.21924,1934.71289,3.95199
1751634120,24.7998,3371.6665,1934.71289,3.95199
1751634180,24.78881,3371.6665,1930.48779,3.88942
1751634240,24.7998,3371.6665,1930.48779,3.82685
1751634300,24.7998,3371.6665,1928.37524,3.7017
1751634360,24.7998,3358.21924,1928.37524,3.57656
1751634420,24.7998,3385.11353,1926.2627,3.51399
1751634480,24.7998,3371.6665,1924.15015,3.51399
1751634540,24.7998,3371.6665,1924.15015,3.57656
1751634600,24.7998,3385.11353,1922.0376,3.51399
1751634660,24.7998,3371.6665,1922.0376,3.57656
1751634720,24.7998,3371.6665,1919.92505,3.51399
1751634780,24.7998,3358.21924,1919.92505,3.57656
1751634840,24.7998,3371.6665,1919.92505,3.57656
1751634900,24.7998,3371.6665,1917.8125,3.57656
1751634960,24.79431,3385.11353,1917.8125,3.63913
1751635020,24.79431,3371.6665,1915.69995,3.57656
1751635080,24.79431,3371.6665,1915.69995,3.57656
1751635140,24.7998,3358.21924,1915.69995,3.63913
1751635200,24.7998,3358.21924,1913.5874,3.57656
1751635260,24.7998,3371.6665,1913.5874,3.57656
1751635320,24.7998,3385.11353,1913.5874,3.57656
1751635380,24.7998,3358.21924,1913.5874,3.57656
1751635440,24.7998,3385.11353,1913.5874,3.57656
1751635500,24.7998,3385.11353,1913.5874,3.57656
1751635560,24.7998,3371.6665,1911.47485,3.57656
1751635620,24.7998,3385.11353,1913.5874,3.51399
1751635680,24.7998,3371.6665,1911.47485,3.51399
1751635740,24.7998,3371.6665,1911.47485,3.63913
1751635800,24.79431,3371.6665,1911.47485,3.63913
1751635860,24.79431,3371.6665,1913.5874,3.63913
1751635920,24.79431,3358.21924,1915.69995,3.63913
1751635980,24.79431,3371.6665,1913.5874,3.63913
1751636040,24.78881,3358.21924,1915.69995,3.63913
1751636100,24.78881,3371.6665,1915.69995,3.63913
1751636160,24.78881,3358.21924,1917.8125,3.63913
1751636220,24.78881,3371.6665,1917.8125,3.76427
1751636280,24.78881,3371.6665,1919.92505,3.82685
1751636340,24.78881,3344.77222,1919.92505,3.82685
1751636400,24.7998,3371.6665,1922.0376,3.88942
1751636460,24.7998,3358.21924,1922.0376,3.95199
1751636520,24.7998,3358.21924,1922.0376,3.95199
1751636580,24.7998,3371.6665,1924.15015,4.07714
1751636640,24.7998,3371.6665,1924.15015,4.01456
1751636700,24.7998,3371.6665,1926.2627,3.95199
1751636760,24.7998,3371.6665,1926.2627,4.01456
1751636820,24.7998,3358.21924,1926.2627,4.01456
1751636880,24.7998,3358.21924,1928.37524,3.95199
1751636940,24.80529,3371.6665,1928.37524,3.95199
1751637000,24.7998,3371.6665,1930.48779,4.01456
1751637060,24.7998,3371.6665,1930.48779,3.95199
1751637120,24.7998,3358.21924,1930.48779,3.95199
1751637180,24.7998,3371.6665,1932.60034,3.88942
1751637240,24.7998,3385.11353,1932.60034,3.95199
1751637300,24.7998,3358.21924,1932.60034,4.01456
1751637360,24.7998,3385.11353,1934.71289,3.95199
1751637420,24.79431,3385.11353,1932.60034,3.95199
1751637480,24.7998,3358.21924,1932.60034,4.01456
1751637540,24.7998,3371.6665,1934.71289,3.88942
1751637600,24.7998,3385.11353,1932.60034,3.88942
1751637660,24.7998,3371.6665,1932.60034,3.95199
1751637720,24.7998,3358.21924,1932.60034,4.01456
1751637780,24.7998,3344.77222,1934.71289,4.01456
1751637840,24.79431,3358.21924,1932.60034,3.95199
1751637900,24.78881,3371.6665,1932.60034,3.88942
1751637960,24.7998,3385.11353,1932.60034,3.82685
1751638020,24.7998,3344.77222,1932.60034,3.76427
1751638080,24.79431,3371.6665,1932.60034,3.7017
1751638140,24.7998,3371.6665,1932.60034,3.63913
1751638200,24.79431,3358.21924,1932.60034,3.63913
1751638260,24.7998,3371.6665,1932.60034,3.63913
1751638320,24.7998,3358.21924,1932.60034,3.57656
1751638380,24.78881,3371.6665,1934.71289,3.57656
1751638440,24.7998,3371.6665,1932.60034,3.57656
1751638500,24.7998,3371.6665,1934.71289,3.57656
1751638560,24.7998,3371.6665,1932.60034,3.63913
1751638620,24.78881,3371.6665,1934.71289,3.63913
1751638680,24.7998,3385.11353,1932.60034,3.63913
1751638740,24.7998,3371.6665,1934.71289,3.7017
1751638800,24.78881,3371.6665,1934.71289,3.7017
1751638860,24.79431,3385.11353,1936.82544,3.76427
1751638920,24.7998,3371.6665,1936.82544,3.82685
1751638980,24.7998,3358.21924,1936.82544,3.82685
1751639040,24.79431,3358.21924,1936.82544,3.88942
1751639100,24.7998,3371.6665,1936.82544,3.88942
1751639160,24.7998,3371.6665,1936.82544,3.95199
1751639220,24.7998,3371.6665,1936.82544,4.01456
1751639280,24.7998,3358.21924,1938.93799,4.07714
1751639340,24.7998,3371.6665,1936.82544,3.82685
1751639400,24.7998,3385.11353,1936.82544,3.76427
1751639460,24.7998,3385.11353,1938.93799,3.76427
1751639520,24.78881,3371.6665,1934.71289,3.76427
1751639580,24.7998,3385.11353,1934.71289,3.76427
1751639640,24.7998,3385.11353,1930.48779,3.7017
1751639700,24.7998,3385.11353,1928.37524,3.63913
1751639760,24.79431,3399.14526,1924.15015,3.45141
1751639820,24.7998,3371.6665,1926.2627,3.82685
1751639880,24.7998,3358.21924,1926.2627,3.88942
1751639940,24.7998,3385.11353,1924.15015,4.13971
1751640000,24.7998,3371.6665,1924.15015,3.88942
1751640060,24.7998,3358.21924,1922.0376,3.95199
1751640120,24.7998,3385.11353,1919.92505,3.7017
1751640180,24.7998,3371.6665,1917.8125,3.57656
1751640240,24.79431,3358.21924,1915.69995,3.45141
1751640300,24.79431,3371.6665,1915.69995,3.57656
1751640360,24.79431,3371.6665,1915.69995,3.63913
1751640420,24.7998,3358.21924,1913.5874,3.57656
1751640480,24.7998,3358.21924,1911.47485,3.57656
1751640540,24.7998,3371.6665,1911.47485,3.51399
1751640600,24.7998,3385.11353,1909.3623,3.57656
1751640660,24.7998,3371.6665,1909.3623,3.63913
1751640720,24.7998,3358.21924,1909.3623,3.63913
1751640780,24.7998,3371.6665,1907.24976,3.57656
1751640840,24.7998,3385.11353,1907.24976,3.51399
1751640900,24.7998,3371.6665,1907.24976,3.51399
1751640960,24.7998,3371.6665,1907.24976,3.57656
1751641020,24.7998,3371.6665,1907.24976,3.57656
1751641080,24.79431,3385.11353,1907.24976,3.63913
1751641140,24.79431,3371.6665,1907.24976,3.63913
1751641200,24.79431,3385.11353,1905.13721,3.63913
1751641260,24.79431,3371.6665,1907.24976,3.7017
1751641320,24.78881,3371.6665,1907.24976,3.63913
1751641380,24.78881,3371.6665,1907.24976,3.63913
1751641440,24.78881,3371.6665,1907.24976,3.7017
1751641500,24.78881,3371.6665,1907.24976,3.76427
1751641560,24.78881,3385.11353,1907.24976,3.76427
1751641620,24.78881,3371.6665,1907.24976,3.76427
1751641680,24.78881,3371.6665,1909.3623,3.76427
1751641740,24.78881,3371.6665,1909.3623,3.76427
1751641800,24.79431,3371.6665,1909.3623,3.76427
1751641860,24.7998,3371.6665,1911.47485,3.76427
1751641920,24.7998,3358.21924,1911.47485,3.82685
1751641980,24.7998,3371.6665,1913.5874,3.88942
1751642040,24.7998,3358.21924,1913.5874,3.82685
1751642100,24.7998,3371.6665,1915.69995,3.82685
1751642160,24.80529,3385.11353,1915.69995,3.82685
1751642220,24.7998,3371.6665,1917.8125,3.88942
1751642280,24.7998,3358.21924,1917.8125,3.95199
1751642340,24.7998,3385.11353,1917.8125,4.01456
1751642400,24.7998,3371.6665,1919.92505,4.07714
1751642460,24.7998,3358.21924,1922.0376,3.95199
1751642520,24.7998,3385.11353,1922.0376,3.95199
